student,unit_title,assessment,score,score_level,user_unit
496,Unnatural Selection,post,85.7542656618524,4,496 Unnatural Selection
497,Unnatural Selection,post,77.01154886194325,3,497 Unnatural Selection
498,Unnatural Selection,post,84.20132599497472,4,498 Unnatural Selection
499,Unnatural Selection,post,68.770118797776135,3,499 Unnatural Selection
500,Unnatural Selection,post,91.14528115249914,4,500 Unnatural Selection
501,Unnatural Selection,post,74.28679436496084,3,501 Unnatural Selection
502,Unnatural Selection,post,88.68041703890708,4,502 Unnatural Selection
503,Unnatural Selection,post,80.16243081936562,4,503 Unnatural Selection
504,Unnatural Selection,post,94.90166241263928,4,504 Unnatural Selection
505,Unnatural Selection,post,85.5460283870277,4,505 Unnatural Selection
506,Unnatural Selection,post,87.10393094739153,4,506 Unnatural Selection
507,Unnatural Selection,post,81.66868121020813,4,507 Unnatural Selection
508,Unnatural Selection,post,89.95750190448722,4,508 Unnatural Selection
509,Unnatural Selection,post,87.76321606357196,4,509 Unnatural Selection
510,Unnatural Selection,post,83.22276777350535,4,510 Unnatural Selection
512,Unnatural Selection,post,83.62329382821827,4,512 Unnatural Selection
513,Unnatural Selection,post,41.044147088696754,2,513 Unnatural Selection
514,Unnatural Selection,post,91.33053119639885,4,514 Unnatural Selection
515,Unnatural Selection,post,95.08532155020691,4,515 Unnatural Selection
516,Unnatural Selection,post,71.40565029657,3,516 Unnatural Selection
517,Unnatural Selection,post,76.49820337131227,3,517 Unnatural Selection
518,Unnatural Selection,post,85.56390102582212,4,518 Unnatural Selection
519,Unnatural Selection,post,99.36831837611132,4,519 Unnatural Selection
520,Unnatural Selection,post,69.25719964452819,3,520 Unnatural Selection
522,Unnatural Selection,post,95.69469321979395,4,522 Unnatural Selection
523,Unnatural Selection,post,74.34202012277312,3,523 Unnatural Selection
524,Unnatural Selection,post,94.60582916067588,4,524 Unnatural Selection
525,Unnatural Selection,post,88.287900815737,4,525 Unnatural Selection
526,Unnatural Selection,post,89.96941303054872,4,526 Unnatural Selection
527,Unnatural Selection,post,80.09997472063492,4,527 Unnatural Selection
528,Unnatural Selection,post,86.22882311130529,4,528 Unnatural Selection
529,Unnatural Selection,post,77.82378815607893,3,529 Unnatural Selection
530,Unnatural Selection,post,84.01013521526829,4,530 Unnatural Selection
531,Unnatural Selection,post,77.46631849887044,3,531 Unnatural Selection
532,Unnatural Selection,post,82.76357838460356,4,532 Unnatural Selection
533,Unnatural Selection,post,76.94403324557102,3,533 Unnatural Selection
534,Unnatural Selection,post,90.85226429346731,4,534 Unnatural Selection
535,Unnatural Selection,post,92.03434350599053,4,535 Unnatural Selection
536,Unnatural Selection,post,85.03362577182246,4,536 Unnatural Selection
537,Unnatural Selection,post,79.9335682714585,3,537 Unnatural Selection
538,Unnatural Selection,post,86.16239209224713,4,538 Unnatural Selection
540,Unnatural Selection,post,68.3348842245382,3,540 Unnatural Selection
541,Unnatural Selection,post,82.6332912043507,4,541 Unnatural Selection
542,Unnatural Selection,post,86.25563254256718,4,542 Unnatural Selection
543,Unnatural Selection,post,76.6016725180881,3,543 Unnatural Selection
544,Unnatural Selection,post,92.9820810561476,4,544 Unnatural Selection
545,Unnatural Selection,post,84.45535438265478,4,545 Unnatural Selection
546,Unnatural Selection,post,81.29856223443078,4,546 Unnatural Selection
547,Unnatural Selection,post,99.81060289994919,4,547 Unnatural Selection
548,Unnatural Selection,post,58.57872135795197,2,548 Unnatural Selection
549,Unnatural Selection,post,80.62569541042973,4,549 Unnatural Selection
550,Unnatural Selection,post,89.68595493220326,4,550 Unnatural Selection
551,Unnatural Selection,post,92.12557177064049,4,551 Unnatural Selection
552,Unnatural Selection,post,85.53002006421487,4,552 Unnatural Selection
553,Unnatural Selection,post,81.86538621399562,4,553 Unnatural Selection
554,Unnatural Selection,post,77.48290013784032,3,554 Unnatural Selection
555,Unnatural Selection,post,88.19018282171885,4,555 Unnatural Selection
556,Unnatural Selection,post,95.9914026389298,4,556 Unnatural Selection
557,Unnatural Selection,post,93.59700523036612,4,557 Unnatural Selection
558,Unnatural Selection,post,48.226167634938044,2,558 Unnatural Selection
559,Unnatural Selection,post,73.97677949726415,3,559 Unnatural Selection
560,Unnatural Selection,post,82.92850815458291,4,560 Unnatural Selection
561,Unnatural Selection,post,84.23327646766664,4,561 Unnatural Selection
562,Unnatural Selection,post,86.37226278954314,4,562 Unnatural Selection
564,Unnatural Selection,post,86.722846747294,4,564 Unnatural Selection
565,Unnatural Selection,post,85.8226533027481,4,565 Unnatural Selection
566,Unnatural Selection,post,90.57791365449197,4,566 Unnatural Selection
567,Unnatural Selection,post,80.43313082916254,4,567 Unnatural Selection
568,Unnatural Selection,post,93.1410041301011,4,568 Unnatural Selection
569,Unnatural Selection,post,80.71682057615718,4,569 Unnatural Selection
570,Unnatural Selection,post,93.61159886766248,4,570 Unnatural Selection
571,Unnatural Selection,post,94.79570129154814,4,571 Unnatural Selection
572,Unnatural Selection,post,92.11501333843168,4,572 Unnatural Selection
573,Unnatural Selection,post,78.63036491961768,3,573 Unnatural Selection
574,Unnatural Selection,post,89.03640755221275,4,574 Unnatural Selection
576,Unnatural Selection,post,89.67509469125196,4,576 Unnatural Selection
577,Unnatural Selection,post,94.96774604466505,4,577 Unnatural Selection
578,Unnatural Selection,post,64.86369874659198,3,578 Unnatural Selection
579,Unnatural Selection,post,68.76549768620272,3,579 Unnatural Selection
580,Unnatural Selection,post,66.989674335216165,3,580 Unnatural Selection
581,Unnatural Selection,post,74.12121798306823,3,581 Unnatural Selection
582,Unnatural Selection,post,83.5323492422683,4,582 Unnatural Selection
583,Unnatural Selection,post,73.30150403374401,3,583 Unnatural Selection
584,Unnatural Selection,post,81.05373257259556,4,584 Unnatural Selection
586,Unnatural Selection,post,90.6992072559901,4,586 Unnatural Selection
587,Unnatural Selection,post,95.60832901950111,4,587 Unnatural Selection
588,Unnatural Selection,post,85.17789730760595,4,588 Unnatural Selection
589,Unnatural Selection,post,90.82472964039432,4,589 Unnatural Selection
590,Unnatural Selection,post,90.83655920173324,4,590 Unnatural Selection
591,Unnatural Selection,post,98.24922402083891,4,591 Unnatural Selection
592,Unnatural Selection,post,84.97799055948843,4,592 Unnatural Selection
593,Unnatural Selection,post,73.55638565409829,3,593 Unnatural Selection
594,Unnatural Selection,post,88.71702594478221,4,594 Unnatural Selection
595,Unnatural Selection,post,27.793492876142736,1,595 Unnatural Selection
596,Unnatural Selection,post,87.97455043689597,4,596 Unnatural Selection
597,Unnatural Selection,post,88.33667795034039,4,597 Unnatural Selection
598,Unnatural Selection,post,87.87338176138097,4,598 Unnatural Selection
599,Unnatural Selection,post,92.97513718409259,4,599 Unnatural Selection
600,Unnatural Selection,post,96.05971578656634,4,600 Unnatural Selection
601,Unnatural Selection,post,78.88251402314066,3,601 Unnatural Selection
602,Unnatural Selection,post,88.38275888584776,4,602 Unnatural Selection
603,Unnatural Selection,post,81.6422862744854,4,603 Unnatural Selection
604,Unnatural Selection,post,68.93447402045456,3,604 Unnatural Selection
605,Unnatural Selection,post,74.19753454024507,3,605 Unnatural Selection
606,Unnatural Selection,post,94.2269481352991,4,606 Unnatural Selection
607,Unnatural Selection,post,93.76270893885108,4,607 Unnatural Selection
608,Unnatural Selection,post,96.14129366954525,4,608 Unnatural Selection
609,Unnatural Selection,post,70.8562454986266,3,609 Unnatural Selection
610,Unnatural Selection,post,40.09580819358872,2,610 Unnatural Selection
611,Unnatural Selection,post,85.83605532773153,4,611 Unnatural Selection
612,Unnatural Selection,post,84.51303976765854,4,612 Unnatural Selection
613,Unnatural Selection,post,83.40129783548922,4,613 Unnatural Selection
614,Unnatural Selection,post,93.4671466441695,4,614 Unnatural Selection
615,Unnatural Selection,post,85.88967484759854,4,615 Unnatural Selection
616,Unnatural Selection,post,88.15780696887921,4,616 Unnatural Selection
617,Unnatural Selection,post,91.9563476287742,4,617 Unnatural Selection
618,Unnatural Selection,post,84.87187598924595,4,618 Unnatural Selection
619,Unnatural Selection,post,84.24965398499545,4,619 Unnatural Selection
621,Unnatural Selection,post,91.65986590397642,4,621 Unnatural Selection
622,Unnatural Selection,post,80.93086828624965,4,622 Unnatural Selection
623,Unnatural Selection,post,82.73438011238066,4,623 Unnatural Selection
624,Unnatural Selection,post,91.15576797133663,4,624 Unnatural Selection
625,Unnatural Selection,post,84.87591956508723,4,625 Unnatural Selection
626,Unnatural Selection,post,99.0916884842554,4,626 Unnatural Selection
627,Unnatural Selection,post,90.11013015353345,4,627 Unnatural Selection
628,Unnatural Selection,post,81.01427102458163,4,628 Unnatural Selection
629,Unnatural Selection,post,96.75756041059759,4,629 Unnatural Selection
631,Unnatural Selection,post,65.72377326834896,3,631 Unnatural Selection
632,Unnatural Selection,post,99.18799335379694,4,632 Unnatural Selection
633,Unnatural Selection,post,83.49000464841345,4,633 Unnatural Selection
634,Unnatural Selection,post,76.36842671302263,3,634 Unnatural Selection
635,Unnatural Selection,post,89.2660891958502,4,635 Unnatural Selection
636,Unnatural Selection,post,88.93908476043319,4,636 Unnatural Selection
637,Unnatural Selection,post,96.31367644076046,4,637 Unnatural Selection
638,Unnatural Selection,post,91.01211742892781,4,638 Unnatural Selection
639,Unnatural Selection,post,82.64445398717807,4,639 Unnatural Selection
640,Unnatural Selection,post,83.88284761883294,4,640 Unnatural Selection
641,Unnatural Selection,post,82.92900905304175,4,641 Unnatural Selection
642,Unnatural Selection,post,86.21796866994114,4,642 Unnatural Selection
643,Unnatural Selection,post,88.74602670396753,4,643 Unnatural Selection
644,Unnatural Selection,post,91.30015146243302,4,644 Unnatural Selection
645,Unnatural Selection,post,73.82709686685573,3,645 Unnatural Selection
646,Unnatural Selection,post,79.53940868999165,3,646 Unnatural Selection
648,Unnatural Selection,post,91.4371711163301,4,648 Unnatural Selection
649,Unnatural Selection,post,90.43510740687935,4,649 Unnatural Selection
650,Unnatural Selection,post,92.41063701019509,4,650 Unnatural Selection
651,Unnatural Selection,post,86.98178724070178,4,651 Unnatural Selection
652,Unnatural Selection,post,87.9715123837215,4,652 Unnatural Selection
653,Unnatural Selection,post,70.46138832362874,3,653 Unnatural Selection
654,Unnatural Selection,post,81.40851645607857,4,654 Unnatural Selection
655,Unnatural Selection,post,41.246042712206815,2,655 Unnatural Selection
656,Unnatural Selection,post,86.20398926653651,4,656 Unnatural Selection
657,Unnatural Selection,post,69.96095412819074,3,657 Unnatural Selection
658,Unnatural Selection,post,89.43974555750373,4,658 Unnatural Selection
659,Unnatural Selection,post,87.2985871010813,4,659 Unnatural Selection
660,Unnatural Selection,post,94.32667681057642,4,660 Unnatural Selection
661,Unnatural Selection,post,76.19651022796052,3,661 Unnatural Selection
662,Unnatural Selection,post,81.4311258173389,4,662 Unnatural Selection
663,Unnatural Selection,post,87.61765288333012,4,663 Unnatural Selection
664,Unnatural Selection,post,77.81735184662749,3,664 Unnatural Selection
666,Unnatural Selection,post,68.24064265842682,3,666 Unnatural Selection
667,Unnatural Selection,post,89.69423654638865,4,667 Unnatural Selection
669,Unnatural Selection,post,91.3098863880097,4,669 Unnatural Selection
670,Unnatural Selection,post,83.74414302708138,4,670 Unnatural Selection
671,Unnatural Selection,post,81.53588483844281,4,671 Unnatural Selection
672,Unnatural Selection,post,97.56819307971315,4,672 Unnatural Selection
673,Unnatural Selection,post,93.77077671299936,4,673 Unnatural Selection
674,Unnatural Selection,post,73.83733624090502,3,674 Unnatural Selection
675,Unnatural Selection,post,93.58398816810694,4,675 Unnatural Selection
676,Unnatural Selection,post,99.83180939117288,4,676 Unnatural Selection
677,Unnatural Selection,post,82.0468621633898,4,677 Unnatural Selection
678,Unnatural Selection,post,84.8660332065372,4,678 Unnatural Selection
679,Unnatural Selection,post,93.90403115044197,4,679 Unnatural Selection
680,Unnatural Selection,post,82.08083188300438,4,680 Unnatural Selection
681,Unnatural Selection,post,92.70505663135518,4,681 Unnatural Selection
682,Unnatural Selection,post,88.15998628438797,4,682 Unnatural Selection
683,Unnatural Selection,post,83.88856283084608,4,683 Unnatural Selection
684,Unnatural Selection,post,70.43374773475324,3,684 Unnatural Selection
685,Unnatural Selection,post,87.86152067969391,4,685 Unnatural Selection
686,Unnatural Selection,post,95.00656473830831,4,686 Unnatural Selection
687,Unnatural Selection,post,66.14629140417611,3,687 Unnatural Selection
688,Unnatural Selection,post,90.46186699486421,4,688 Unnatural Selection
689,Unnatural Selection,post,94.01526995295714,4,689 Unnatural Selection
690,Unnatural Selection,post,90.57177414119975,4,690 Unnatural Selection
691,Unnatural Selection,post,80.64548042924433,4,691 Unnatural Selection
692,Unnatural Selection,post,76.96915081317752,3,692 Unnatural Selection
693,Unnatural Selection,post,84.20213216007214,4,693 Unnatural Selection
694,Unnatural Selection,post,94.38144268857774,4,694 Unnatural Selection
695,Unnatural Selection,post,52.90676552914524,2,695 Unnatural Selection
696,Unnatural Selection,post,65.62675181442859,3,696 Unnatural Selection
697,Unnatural Selection,post,85.40927008604262,4,697 Unnatural Selection
698,Unnatural Selection,post,93.31119309209834,4,698 Unnatural Selection
699,Unnatural Selection,post,76.00224101557691,3,699 Unnatural Selection
700,Unnatural Selection,post,81.76170781347552,4,700 Unnatural Selection
701,Unnatural Selection,post,81.49720957813088,4,701 Unnatural Selection
702,Unnatural Selection,post,76.38803732713534,3,702 Unnatural Selection
703,Unnatural Selection,post,83.52444026494314,4,703 Unnatural Selection
704,Unnatural Selection,post,95.17337274572047,4,704 Unnatural Selection
705,Unnatural Selection,post,81.79117804322127,4,705 Unnatural Selection
706,Unnatural Selection,post,82.79983400013603,4,706 Unnatural Selection
707,Unnatural Selection,post,86.23033087835202,4,707 Unnatural Selection
709,Unnatural Selection,post,85.05942551278353,4,709 Unnatural Selection
710,Unnatural Selection,post,90.90578847062132,4,710 Unnatural Selection
711,Unnatural Selection,post,53.52141044261184,2,711 Unnatural Selection
712,Unnatural Selection,post,74.09146382444351,3,712 Unnatural Selection
713,Unnatural Selection,post,95.7643929790818,4,713 Unnatural Selection
714,Unnatural Selection,post,32.01072034325022,1,714 Unnatural Selection
715,Unnatural Selection,post,83.84115178474245,4,715 Unnatural Selection
